Id,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,Ss,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstacy,Heroin,Ketamine,Legalh,Lsd,Meth,Mushrooms,Nicotine,Vsa
1638,18-24,0,"Some college or university, no certificate or degree",USA,White,1.8429351091841055,-1.2350528323333323,0.14301052980661966,-1.4833521172524338,-1.0164472930228352,0.915018975040276,1.2736628734893594,4,6,0,0,6,4,0,0,0,0,0,0,2,5,0,0,4,4
1639,45-54,1,Left school at 16 years,UK,White,0.22408761855117706,-0.5765094134637486,-0.7192654466880604,0.2887641285945435,0.41717239060141975,-0.753225791296744,-0.5431683478463336,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1640,45-54,1,Professional certificate/ diploma,UK,White,-0.052213504855487626,0.16912805824268257,-0.9793841947388138,-0.1551222241063227,-0.27637585837429446,0.1937741107892311,-1.2228441989199232,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,6,0
1641,35-44,1,Professional certificate/ diploma,UK,White,0.31318599031358146,0.640840686349351,-0.5847475826945501,0.5921650128587294,0.12389191185434495,0.5469007087892307,0.08554037637589663,6,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1642,45-54,1,Professional certificate/ diploma,UK,White,1.0227672663057819,0.0042212888448033845,-0.17753883227167516,0.9442460019876703,0.9418861747248215,0.1937741107892311,-0.8757259965584026,4,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1643,25-34,1,Masters degree,UK,White,-1.6948833395463199,0.4786731653874694,-1.4291795576726232,-0.3023657544747939,1.1368987009682203,-1.4536436559090193,-0.8757259965584026,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
1644,45-54,1,Professional certificate/ diploma,UK,White,0.04240467833496769,-0.8079909571211307,-0.018368732080488795,0.43985794944047424,-0.14277954966710424,-0.753225791296744,-0.8757259965584026,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
1645,25-34,1,Masters degree,UK,White,-0.6796988558878381,-0.154504612287235,-0.7192654466880604,0.7631620279696526,0.26041471134491845,-0.23554703870612545,-0.22125868776173244,3,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0
1646,45-54,0,Left school at 16 years,UK,White,0.04240467833496769,1.1187241488448052,-0.31809172435268174,-0.0171735355935936,-0.14277954966710424,-0.23554703870612545,-0.5431683478463336,4,1,0,1,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1647,35-44,0,Professional certificate/ diploma,UK,White,0.04240467833496769,-0.9501107917272493,0.14301052980661966,0.9442460019876703,0.586497944660533,-1.4536436559090193,-1.6044905281465378,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0
1648,35-44,0,Professional certificate/ diploma,UK,White,0.82684902293302,-0.8079909571211307,-0.5847475826945501,0.43985794944047424,-0.40640425366064753,0.1937741107892311,0.4193122694051331,4,0,3,2,6,2,5,0,0,0,0,0,0,1,6,1,1,0
1649,25-34,1,Masters degree,UK,White,-0.6796988558878381,0.4786731653874694,-0.17753883227167516,0.7631620279696526,1.4654674470039688,-0.23554703870612545,-0.5431683478463336,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,25-34,1,University degree,UK,White,-0.14932612188547958,-0.3004573879283393,-0.8498570278492728,-0.3023657544747939,1.4654674470039688,-0.753225791296744,-0.22125868776173244,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0
1651,25-34,1,University degree,UK,White,0.04240467833496769,1.5911291144682642,1.246486796919702,1.289709304358478,0.586497944660533,1.3456810983554328,0.4193122694051331,4,0,0,0,4,3,5,0,0,0,0,0,1,0,0,1,1,0
1652,55-64,0,"Some college or university, no certificate or degree",USA,White,-1.6948833395463199,-1.2350528323333323,-0.8498570278492728,-1.4833521172524338,-0.40640425366064753,-0.753225791296744,0.7969941428269786,5,1,1,1,6,2,5,1,2,0,0,0,0,1,0,1,6,1
1653,18-24,0,University degree,USA,White,0.22408761855117706,-1.2350528323333323,0.2955933114863293,-0.45426171917019537,-1.1401015508494903,0.1937741107892311,-1.2228441989199232,4,0,0,5,4,6,4,3,0,0,6,0,3,3,0,3,6,3
1654,25-34,1,Doctorate degree,UK,White,-0.7931605332637086,0.9666306404460798,-0.31809172435268174,1.823696464951144,1.4654674470039688,-0.753225791296744,0.08554037637589663,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,2,0
1655,55-64,0,Left school at 16 years,UK,White,0.31318599031358146,-0.3004573879283393,-0.7192654466880604,-1.6250809086557938,0.41717239060141975,-0.23554703870612545,-1.2228441989199232,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1656,35-44,1,University degree,UK,White,-0.7931605332637086,1.1187241488448052,-1.8358159343833729,0.7631620279696526,0.9418861747248215,-0.753225791296744,-1.6044905281465378,4,1,1,0,6,1,4,0,0,1,0,0,0,1,0,0,0,0
1657,18-24,1,University degree,UK,White,1.7229418219151513,-1.2350528323333323,-0.7192654466880604,-0.6077920519588935,0.12389191185434495,-1.4536436559090193,0.4193122694051331,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0
1658,25-34,0,"Some college or university, no certificate or degree",Canada,White,-1.6948833395463199,0.16912805824268257,-0.31809172435268174,-0.45426171917019537,0.9418861747248215,-0.23554703870612545,0.08554037637589663,3,3,0,3,4,3,4,3,3,0,3,0,0,0,3,0,4,0
1659,18-24,0,Professional certificate/ diploma,UK,White,-0.14932612188547958,0.8088479237572055,2.4602303575915143,0.43985794944047424,-0.006356972463632867,1.3456810983554328,1.2736628734893594,5,2,0,0,6,3,3,2,0,3,0,6,3,3,0,2,6,0
1660,45-54,1,University degree,UK,White,-2.2226314082235437,0.640840686349351,0.2955933114863293,0.13187481843618676,0.41717239060141975,-1.4536436559090193,-0.8757259965584026,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
1661,35-44,1,Professional certificate/ diploma,UK,White,1.606444749144182,0.16912805824268257,2.1631985259307167,-1.346325894166596,-1.3877909111937887,1.9426449280417288,1.9970515199809755,3,4,2,3,4,3,6,5,2,3,2,2,2,2,6,3,6,0
1662,18-24,1,Left school before 16 years,UK,White,-0.6796988558878381,-0.154504612287235,-0.31809172435268174,1.615560189609726,-0.27637585837429446,-0.753225791296744,0.4193122694051331,2,2,0,0,6,6,4,0,0,2,0,0,2,0,0,0,1,0
1663,25-34,0,Professional certificate/ diploma,Other,White,-0.6796988558878381,1.1187241488448052,-0.018368732080488795,0.43985794944047424,-0.14277954966710424,0.915018975040276,0.7969941428269786,4,2,2,3,6,6,6,5,2,5,0,2,2,0,0,2,6,0
1664,25-34,1,"Some college or university, no certificate or degree",UK,White,-1.0551963000940674,0.0042212888448033845,-0.31809172435268174,0.43985794944047424,-0.7829794752183343,0.1937741107892311,0.4193122694051331,5,3,2,0,6,3,6,3,0,3,0,2,5,0,0,2,5,0
1665,25-34,1,Doctorate degree,UK,White,0.04240467833496769,0.4786731653874694,0.44869825865780233,0.7631620279696526,-0.14277954966710424,1.9426449280417288,1.2736628734893594,4,2,2,5,6,2,6,3,2,3,0,2,2,2,0,2,6,0
1666,25-34,1,University degree,UK,White,-0.5814341911006304,0.4786731653874694,-0.7192654466880604,2.0453488641561437,0.9418861747248215,0.1937741107892311,-0.22125868776173244,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
1667,18-24,0,"Some college or university, no certificate or degree",UK,White,0.04240467833496769,0.9666306404460798,1.6644200232118715,-0.6077920519588935,0.12389191185434495,1.9426449280417288,1.2736628734893594,5,3,0,3,6,4,6,0,0,3,0,3,3,3,3,0,3,2
1668,25-34,1,Doctorate degree,Australia,White,0.1360611520933125,-0.4405905148775806,-1.560694970088494,-0.0171735355935936,0.9418861747248215,-1.4536436559090193,-1.6044905281465378,3,0,0,2,6,2,4,0,0,0,0,0,2,0,0,0,1,0
1669,35-44,0,Professional certificate/ diploma,UK,White,0.6305501029100478,-1.0948795698758713,-0.8498570278492728,-0.9192845623046153,0.41717239060141975,0.1937741107892311,0.4193122694051331,3,1,1,1,6,1,6,0,0,0,0,0,1,1,0,1,6,0
1670,35-44,1,University degree,Australia,White,-1.1966677646801562,-0.5765094134637486,-0.7192654466880604,0.43985794944047424,0.9418861747248215,0.915018975040276,0.7969941428269786,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1671,45-54,0,University degree,UK,White,0.6305501029100478,-0.8079909571211307,-1.8358159343833729,-1.0780488837111097,0.12389191185434495,-0.753225791296744,-0.8757259965584026,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0
1672,55-64,0,University degree,UK,White,0.6305501029100478,-0.4405905148775806,1.246486796919702,0.9442460019876703,-1.1401015508494903,-0.753225791296744,-0.22125868776173244,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1673,25-34,1,University degree,UK,White,-0.5814341911006304,0.16912805824268257,-0.5847475826945501,0.7631620279696526,-1.1401015508494903,-0.23554703870612545,0.08554037637589663,3,0,2,0,6,2,4,0,0,0,0,0,0,0,0,2,1,0
1674,25-34,0,Professional certificate/ diploma,Republic of Ireland,White,-1.0551963000940674,0.4786731653874694,0.8877591040782448,0.43985794944047424,0.7602934127244029,-0.753225791296744,-0.22125868776173244,3,3,0,0,6,5,4,0,0,5,0,0,5,3,0,2,5,0
1675,45-54,0,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.16912805824268257,-1.4291795576726232,-0.3023657544747939,2.338864590184524,-0.753225791296744,-1.2228441989199232,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0
1676,35-44,0,Professional certificate/ diploma,UK,White,-0.7931605332637086,1.1187241488448052,-2.0978626780960217,-0.3023657544747939,-0.528314643691725,-0.23554703870612545,-1.2228441989199232,4,0,1,5,6,2,6,0,0,0,0,0,0,0,0,0,0,0
1677,25-34,1,University degree,UK,White,2.289368641815069,-2.1206428212020163,-0.9793841947388138,1.1172082695297971,-0.653672680399117,-1.4536436559090193,-0.8757259965584026,3,0,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0
1678,18-24,1,"Some college or university, no certificate or degree",USA,White,1.3751736663347747,0.0042212888448033845,-0.018368732080488795,0.7631620279696526,-0.27637585837429446,0.1937741107892311,-0.22125868776173244,4,0,0,5,6,6,4,0,0,6,0,0,2,5,0,3,6,0
1679,45-54,1,Professional certificate/ diploma,UK,White,-0.24717003879613886,0.8088479237572055,-1.6866272284001254,1.289709304358478,1.1368987009682203,-0.753225791296744,-1.6044905281465378,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0
1680,18-24,1,University degree,UK,White,0.1360611520933125,0.640840686349351,-0.018368732080488795,-2.2242222034217205,1.6348130455205026,0.1937741107892311,0.4193122694051331,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
1681,18-24,1,University degree,UK,White,-0.052213504855487626,1.2913469696979305,-0.7192654466880604,0.43985794944047424,0.41717239060141975,-0.753225791296744,-0.5431683478463336,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0
1682,45-54,1,"Some college or university, no certificate or degree",UK,White,-0.24717003879613886,1.5911291144682642,-0.8498570278492728,1.289709304358478,0.586497944660533,-0.753225791296744,-0.8757259965584026,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1683,45-54,0,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.4786731653874694,-1.1226884972956506,-0.7628364312634675,-0.14277954966710424,-0.23554703870612545,0.7969941428269786,4,2,2,1,6,3,5,0,0,0,0,0,0,0,3,2,2,0
1684,18-24,0,"Some college or university, no certificate or degree",USA,Black,0.1360611520933125,-1.6380434364907415,-0.018368732080488795,0.43985794944047424,-1.5214673977306608,-0.23554703870612545,-0.22125868776173244,5,2,0,0,6,3,4,3,0,2,0,3,2,3,0,2,6,0
1685,25-34,0,University degree,USA,White,0.5220372219869126,-2.217289124995163,0.44869825865780233,0.7631620279696526,0.26041471134491845,-0.23554703870612545,1.9970515199809755,4,2,3,4,6,3,6,0,0,0,0,0,5,2,2,3,3,0
1686,18-24,1,"Some college or university, no certificate or degree",USA,Black,1.3751736663347747,-2.045739928986916,0.8877591040782448,-0.0171735355935936,-1.1401015508494903,-0.23554703870612545,0.4193122694051331,5,4,0,3,6,4,6,0,0,3,0,0,0,0,4,5,5,0
1687,35-44,1,Professional certificate/ diploma,UK,White,-1.0551963000940674,0.640840686349351,-0.4526296716343368,0.5921650128587294,0.586497944660533,-0.23554703870612545,-0.22125868776173244,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1688,25-34,1,Professional certificate/ diploma,Canada,White,1.493994870233344,-2.3303608855272406,-1.1226884972956506,2.0453488641561437,-0.27637585837429446,-0.753225791296744,-1.6044905281465378,6,2,0,4,4,0,4,0,0,0,0,0,2,0,4,0,0,0
1689,25-34,1,Masters degree,USA,White,0.1360611520933125,0.9666306404460798,1.6644200232118715,0.43985794944047424,-0.27637585837429446,0.5469007087892307,0.08554037637589663,6,0,0,0,6,5,4,0,0,0,0,0,3,5,0,3,0,0
1690,35-44,0,"Some college or university, no certificate or degree",USA,White,1.0227672663057819,-1.5121784827136195,-0.8498570278492728,-1.4833521172524338,-0.006356972463632867,-1.4536436559090193,-0.5431683478463336,6,1,1,2,6,3,5,1,1,1,1,1,1,1,0,1,3,1
1691,25-34,0,"Some college or university, no certificate or degree",Other,White,1.9876623609101518,-1.76758078926997,0.14301052980661966,1.4544395706454112,-0.900600351361439,0.1937741107892311,-0.5431683478463336,3,0,0,0,6,3,3,0,0,0,0,0,1,0,0,0,6,3
1692,25-34,1,Doctorate degree,UK,White,-1.4418736164485815,0.8088479237572055,-0.018368732080488795,2.469382156582609,-0.27637585837429446,-0.23554703870612545,-0.22125868776173244,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,25-34,1,University degree,UK,White,0.736518460960724,-0.3004573879283393,-0.31809172435268174,0.43985794944047424,-0.40640425366064753,-1.4536436559090193,-0.22125868776173244,4,0,1,2,6,2,6,0,0,0,0,0,0,0,0,0,2,0
1694,25-34,1,University degree,UK,White,-0.4683231369552169,0.8088479237572055,-0.9793841947388138,1.4544395706454112,1.1368987009682203,-1.4536436559090193,-1.2228441989199232,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1695,45-54,0,Masters degree,UK,White,-0.9229211819525353,-0.3004573879283393,-0.018368732080488795,-0.3023657544747939,-0.40640425366064753,1.3456810983554328,-0.22125868776173244,6,2,0,2,6,3,4,2,0,0,0,0,0,0,0,0,6,0
1696,35-44,0,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.640840686349351,-0.17753883227167516,-0.1551222241063227,-0.653672680399117,0.915018975040276,-0.22125868776173244,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0
1697,18-24,0,"Some college or university, no certificate or degree",USA,White,0.1360611520933125,-1.76758078926997,-0.4526296716343368,0.2887641285945435,-0.40640425366064753,-0.753225791296744,-0.5431683478463336,3,0,0,4,4,5,4,0,0,0,0,0,0,0,6,0,0,0
1698,55-64,0,Doctorate degree,UK,White,-1.1966677646801562,0.0042212888448033845,0.7273036734457946,-1.215215481970605,1.1368987009682203,-0.23554703870612545,0.08554037637589663,6,0,0,1,6,2,5,0,0,0,0,0,0,0,0,0,6,0
1699,45-54,1,University degree,UK,White,0.6305501029100478,-0.5765094134637486,0.7273036734457946,-0.1551222241063227,0.41717239060141975,0.5469007087892307,-0.8757259965584026,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,1,0
1700,25-34,1,Masters degree,USA,White,-1.6948833395463199,0.8088479237572055,0.7273036734457946,-0.1551222241063227,-0.006356972463632867,-0.23554703870612545,0.08554037637589663,6,3,0,3,6,3,0,2,0,0,0,0,2,0,5,0,5,2
1701,18-24,0,"Some college or university, no certificate or degree",USA,White,1.3751736663347747,-0.9501107917272493,2.1631985259307167,-1.7765858282245783,-1.9256939482998359,1.9426449280417288,0.4193122694051331,5,3,0,5,6,5,6,2,0,2,0,0,2,0,0,2,5,0
1702,35-44,1,University degree,USA,White,1.9876623609101518,-0.8079909571211307,2.1631985259307167,0.7631620279696526,-0.006356972463632867,1.3456810983554328,1.9970515199809755,6,0,0,3,4,6,5,2,0,2,0,2,2,2,0,2,6,0
1703,25-34,1,Professional certificate/ diploma,UK,White,-0.5814341911006304,0.4786731653874694,-1.9821829383822833,0.2887641285945435,0.9418861747248215,-0.753225791296744,-0.8757259965584026,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1704,18-24,0,"Some college or university, no certificate or degree",USA,White,-0.34885077562865574,-0.6965547185490073,-0.5847475826945501,0.2887641285945435,-1.1401015508494903,-0.23554703870612545,-0.5431683478463336,6,2,2,2,4,2,6,2,0,2,3,0,3,4,0,2,5,2
1705,18-24,0,Left school at 18 years,Canada,White,0.4171708226605297,0.16912805824268257,-0.018368732080488795,-0.9192845623046153,-0.900600351361439,0.5469007087892307,0.08554037637589663,4,4,0,3,3,6,5,3,3,3,0,0,4,3,3,5,6,3
1706,55-64,0,"Some college or university, no certificate or degree",UK,White,0.6305501029100478,-1.76758078926997,-1.1226884972956506,-0.7628364312634675,-1.7853426574419595,0.5469007087892307,0.08554037637589663,5,2,1,1,6,6,5,0,0,0,0,3,2,2,2,2,6,1
1707,18-24,0,University degree,UK,White,-0.9229211819525353,0.32395078120035065,-1.4291795576726232,-0.6077920519588935,1.816085096202194,-0.23554703870612545,0.08554037637589663,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1708,18-24,1,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.8088479237572055,-0.5847475826945501,0.9442460019876703,-0.14277954966710424,0.5469007087892307,-0.8757259965584026,4,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,6,0
1709,35-44,1,University degree,UK,White,-0.4683231369552169,0.9666306404460798,-0.8498570278492728,0.2887641285945435,1.1368987009682203,0.1937741107892311,-0.22125868776173244,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0
1710,45-54,1,University degree,UK,White,-1.0551963000940674,1.2913469696979305,-0.8498570278492728,0.9442460019876703,-0.14277954966710424,-0.23554703870612545,-0.5431683478463336,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
1711,35-44,1,Left school at 18 years,UK,White,-0.7931605332637086,-0.8079909571211307,0.7273036734457946,-0.9192845623046153,0.26041471134491845,-0.753225791296744,-0.22125868776173244,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
1712,25-34,1,University degree,UK,White,0.04240467833496769,1.7476977320334912,0.5867306980766432,0.13187481843618676,-0.14277954966710424,1.3456810983554328,1.2736628734893594,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,2,6,0
1713,35-44,1,Masters degree,UK,White,-0.7931605332637086,0.640840686349351,-0.8498570278492728,-1.0780488837111097,0.26041471134491845,-0.753225791296744,-0.22125868776173244,4,2,2,2,6,2,4,2,1,2,1,1,2,1,1,1,6,1
1714,35-44,1,Doctorate degree,UK,Other,-2.3480142754349504,1.7476977320334912,-0.018368732080488795,0.5921650128587294,2.6381483839290185,0.915018975040276,-0.22125868776173244,5,1,0,0,6,5,6,1,0,1,0,0,0,0,0,1,5,0
1715,45-54,1,Left school at 16 years,UK,White,-0.052213504855487626,-0.3004573879283393,-1.6866272284001254,1.289709304358478,1.4654674470039688,-1.4536436559090193,-1.2228441989199232,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1716,45-54,0,Professional certificate/ diploma,UK,White,1.2365672944318482,0.4786731653874694,0.5867306980766432,-0.7628364312634675,0.9418861747248215,-0.753225791296744,-0.22125868776173244,1,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0
1717,45-54,0,Masters degree,UK,White,-0.14932612188547958,0.8088479237572055,-0.5847475826945501,-0.7628364312634675,-0.900600351361439,-0.23554703870612545,-0.5431683478463336,4,0,1,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0
1718,35-44,1,Masters degree,UK,Other,0.4171708226605297,-0.8079909571211307,1.0677957406518224,0.7631620279696526,0.586497944660533,-0.753225791296744,-0.22125868776173244,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0
1719,45-54,0,Professional certificate/ diploma,UK,White,-1.1966677646801562,0.32395078120035065,-0.4526296716343368,-0.9192845623046153,0.12389191185434495,-0.23554703870612545,-0.5431683478463336,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1720,25-34,1,University degree,UK,White,0.04240467833496769,-0.4405905148775806,-0.018368732080488795,0.9442460019876703,-1.3877909111937887,-0.753225791296744,0.08554037637589663,4,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0
1721,25-34,1,University degree,UK,White,0.4171708226605297,1.1187241488448052,-1.1226884972956506,2.469382156582609,1.3093311459275008,-1.4536436559090193,-1.6044905281465378,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1722,25-34,1,Left school at 18 years,UK,White,-0.4683231369552169,0.16912805824268257,-2.641959120513487,0.5921650128587294,1.1368987009682203,0.5469007087892307,-0.8757259965584026,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1723,45-54,0,University degree,UK,White,-0.052213504855487626,1.1187241488448052,0.7273036734457946,0.9442460019876703,1.816085096202194,1.3456810983554328,0.7969941428269786,6,2,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0
1724,55-64,0,Professional certificate/ diploma,UK,White,-2.054372328830543,-0.154504612287235,-1.4291795576726232,0.5921650128587294,0.41717239060141975,-0.23554703870612545,-0.8757259965584026,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
1725,45-54,1,Professional certificate/ diploma,UK,White,-1.3308863372990785,0.16912805824268257,-0.5847475826945501,0.2887641285945435,0.586497944660533,-1.4536436559090193,-0.8757259965584026,4,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0
1726,25-34,1,Left school at 16 years,UK,White,-1.1966677646801562,-1.2350528323333323,-2.2189046557444074,1.823696464951144,0.586497944660533,-2.6850452477302422,-2.1544290441012417,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
